"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","QGDP","TOT","PC_CHGPY","Q","1980-Q2",1.152266108,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1980-Q3",0.741006783,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1980-Q4",0.129266312,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1981-Q1",-0.459210064,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1981-Q2",-0.811655451,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1981-Q3",-0.725291694,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1981-Q4",-0.206537816,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1982-Q1",0.49845716,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1982-Q2",1.122658544,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1982-Q3",1.43532509,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1982-Q4",1.468967163,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1983-Q1",1.563836604,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1983-Q2",2.057655532,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1983-Q3",3.275449908,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1983-Q4",5.03940664,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1984-Q1",6.615597506,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1984-Q2",7.310072978,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1984-Q3",6.475143051,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1984-Q4",4.409970937,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1985-Q1",2.327789245,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1985-Q2",1.304820568,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1985-Q3",2.309861309,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1985-Q4",5.201996711,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1986-Q1",8.599253941,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1986-Q2",11.053626404,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1986-Q3",11.21240173,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1986-Q4",9.083482899,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1987-Q1",6.110381526,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1987-Q2",3.643126695,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1987-Q3",2.688450187,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1987-Q4",3.458746093,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1988-Q1",5.347330224,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1988-Q2",7.638606256,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1988-Q3",9.700733411,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1988-Q4",11.07315199,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1989-Q1",11.535655063,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1989-Q2",11.022618378,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1989-Q3",9.493279654,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1989-Q4",7.338609004,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1990-Q1",5.393606418,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1990-Q2",4.365387289,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1990-Q3",4.848888376,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1990-Q4",6.648692965,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1991-Q1",8.68001327,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1991-Q2",9.863636637,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1991-Q3",9.229549875,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1991-Q4",6.874367974,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1992-Q1",3.977650213,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1992-Q2",1.618965795,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1992-Q3",0.628249131,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1992-Q4",1.12939752,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1993-Q1",2.498563073,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1993-Q2",4.002173962,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1993-Q3",5.017032622,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1993-Q4",5.269472286,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1994-Q1",4.929208046,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1994-Q2",4.26791433,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1994-Q3",3.465969401,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1994-Q4",2.669510252,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1995-Q1",1.543169256,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1995-Q2",0.737592175,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1995-Q3",0.458683452,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1995-Q4",6.74426881,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1996-Q1",2.255141201,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1996-Q2",3.467578819,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1996-Q3",2.405049721,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1996-Q4",-2.320705502,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1997-Q1",3.752481123,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1997-Q2",4.789227744,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1997-Q3",8.050793046,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1997-Q4",6.266682526,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1998-Q1",6.076296521,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1998-Q2",6.472952003,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1998-Q3",5.569789175,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1998-Q4",6.01025293,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1999-Q1",7.299035007,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1999-Q2",7.477524854,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1999-Q3",9.432715432,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","1999-Q4",9.56821374,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2000-Q1",12.149077958,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2000-Q2",8.148461262,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2000-Q3",6.286969262,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2000-Q4",6.501171241,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2001-Q1",2.97449528,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2001-Q2",1.903260151,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2001-Q3",1.877563279,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2001-Q4",3.328512699,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2002-Q1",3.018266698,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2002-Q2",6.928218571,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2002-Q3",3.969347792,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2002-Q4",1.530745707,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2003-Q1",-0.70864399,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2003-Q2",0.233404941,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2003-Q3",1.969586676,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2003-Q4",5.164865375,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2004-Q1",5.279142959,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2004-Q2",3.009070297,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2004-Q3",3.965519475,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2004-Q4",2.400624227,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2005-Q1",2.646021304,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2005-Q2",3.479839902,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2005-Q3",4.024538821,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2005-Q4",2.614500582,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2006-Q1",5.925480608,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2006-Q2",4.615998656,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2006-Q3",3.819754172,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2006-Q4",6.343262733,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2007-Q1",7.749689345,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2007-Q2",9.943371093,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2007-Q3",9.081289745,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2007-Q4",6.628043244,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2008-Q1",2.167060543,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2008-Q2",-0.548222183,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2008-Q3",-1.729904462,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-5.023936544,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-5.973103693,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-7.041285525,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-4.627308287,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2009-Q4",0.348547267,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2010-Q1",3.152977178,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2010-Q2",7.123320514,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2010-Q3",5.190471682,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2010-Q4",4.016242691,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2011-Q1",4.634254116,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2011-Q2",1.530780439,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2011-Q3",2.401240965,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2011-Q4",1.676895585,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2012-Q1",-1.567272982,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2012-Q2",0.433333063,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2012-Q3",-0.598666164,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2012-Q4",0.301539815,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2013-Q1",2.182778154,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2013-Q2",3.585497833,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2013-Q3",5.670882449,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2013-Q4",3.1771369,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2014-Q1",6.903443591,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2014-Q2",2.372370268,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2014-Q3",2.830116095,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2014-Q4",5.174768819,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2015-Q1",3.883569382,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2015-Q2",6.366952581,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2015-Q3",3.098731014,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2015-Q4",3.940555033,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2016-Q1",2.163396572,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2016-Q2",4.072687741,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2016-Q3",6.188554854,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2016-Q4",5.883184105,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2017-Q1",2.99171832,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2017-Q2",1.099506558,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2017-Q3",1.757770099,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2017-Q4",1.403038378,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2018-Q1",4.766350825,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2018-Q2",3.483948639,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2018-Q3",2.518387328,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2018-Q4",1.79390281,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2019-Q1",0.221671698,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2019-Q2",3.007831373,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2019-Q3",3.033846434,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2019-Q4",2.955434513,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2020-Q1",1.271022971,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-7.871956386,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-0.020441497,"P"
"LUX","QGDP","TOT","PC_CHGPY","Q","2020-Q4",1.379679078,"P"
"SVN","QGDP","TOT","PC_CHGPP","A","1996",3.203002,
"SVN","QGDP","TOT","PC_CHGPP","A","1997",5.049794,
"SVN","QGDP","TOT","PC_CHGPP","A","1998",3.279368,
"SVN","QGDP","TOT","PC_CHGPP","A","1999",5.332667,
"SVN","QGDP","TOT","PC_CHGPP","A","2000",3.672369,
"SVN","QGDP","TOT","PC_CHGPP","A","2001",3.216561,
"SVN","QGDP","TOT","PC_CHGPP","A","2002",3.5056,
"SVN","QGDP","TOT","PC_CHGPP","A","2003",2.96026,
"SVN","QGDP","TOT","PC_CHGPP","A","2004",4.359193,
"SVN","QGDP","TOT","PC_CHGPP","A","2005",3.79797,
"SVN","QGDP","TOT","PC_CHGPP","A","2006",5.746397,
"SVN","QGDP","TOT","PC_CHGPP","A","2007",6.980162,
"SVN","QGDP","TOT","PC_CHGPP","A","2008",3.509841,
"SVN","QGDP","TOT","PC_CHGPP","A","2009",-7.548439,
"SVN","QGDP","TOT","PC_CHGPP","A","2010",1.343748,
"SVN","QGDP","TOT","PC_CHGPP","A","2011",0.861329,
"SVN","QGDP","TOT","PC_CHGPP","A","2012",-2.639439,
"SVN","QGDP","TOT","PC_CHGPP","A","2013",-1.029284,
"SVN","QGDP","TOT","PC_CHGPP","A","2014",2.768158,
"SVN","QGDP","TOT","PC_CHGPP","A","2015",2.210082,
"SVN","QGDP","TOT","PC_CHGPP","A","2016",3.191853639,
"SVN","QGDP","TOT","PC_CHGPP","A","2017",4.793549353,
"SVN","QGDP","TOT","PC_CHGPP","A","2018",4.384499742,
"SVN","QGDP","TOT","PC_CHGPP","A","2019",3.18434306,
"SVN","QGDP","TOT","PC_CHGPP","A","2020",-5.532209056,
"RUS","QGDP","TOT","PC_CHGPY","Q","2004-Q1",6.664650625,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2004-Q2",7.520946818,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2004-Q3",7.337355389,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2004-Q4",6.593498112,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2005-Q1",6.456869917,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2005-Q2",6.03398762,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2005-Q3",6.292683691,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2005-Q4",7.285694895,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2006-Q1",7.478151816,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2006-Q2",7.904591578,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2006-Q3",8.470743569,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2006-Q4",8.296872165,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2007-Q1",8.172613295,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2007-Q2",8.808004554,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2007-Q3",8.711191776,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2007-Q4",10.092326711,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2008-Q1",11.000110756,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2008-Q2",8.940648,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2008-Q3",5.001309203,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-1.557639212,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-7.484284221,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-9.397149205,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-7.64863958,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-3.511662307,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2010-Q1",2.154681118,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2010-Q2",4.651978456,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2010-Q3",4.769842874,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2010-Q4",4.951509523,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2011-Q1",3.662861059,
"RUS","QGDP","TOT","PC_CHGPY","Q","2011-Q2",3.89109484,
"RUS","QGDP","TOT","PC_CHGPY","Q","2011-Q3",4.717299066,
"RUS","QGDP","TOT","PC_CHGPY","Q","2011-Q4",4.726506213,
"RUS","QGDP","TOT","PC_CHGPY","Q","2012-Q1",5.267792531,
"RUS","QGDP","TOT","PC_CHGPY","Q","2012-Q2",4.502396109,
"RUS","QGDP","TOT","PC_CHGPY","Q","2012-Q3",3.667993537,
"RUS","QGDP","TOT","PC_CHGPY","Q","2012-Q4",2.439806523,
"RUS","QGDP","TOT","PC_CHGPY","Q","2013-Q1",1.767811477,
"RUS","QGDP","TOT","PC_CHGPY","Q","2013-Q2",1.670412374,
"RUS","QGDP","TOT","PC_CHGPY","Q","2013-Q3",1.19154867,
"RUS","QGDP","TOT","PC_CHGPY","Q","2013-Q4",1.708952234,
"RUS","QGDP","TOT","PC_CHGPY","Q","2014-Q1",0.955303483,
"RUS","QGDP","TOT","PC_CHGPY","Q","2014-Q2",1.098285118,
"RUS","QGDP","TOT","PC_CHGPY","Q","2014-Q3",0.736216258,
"RUS","QGDP","TOT","PC_CHGPY","Q","2014-Q4",-0.080479807,
"RUS","QGDP","TOT","PC_CHGPY","Q","2015-Q1",-1.094661449,
"RUS","QGDP","TOT","PC_CHGPY","Q","2015-Q2",-2.231369121,
"RUS","QGDP","TOT","PC_CHGPY","Q","2015-Q3",-1.729903942,
"RUS","QGDP","TOT","PC_CHGPY","Q","2015-Q4",-1.749023495,
"RUS","QGDP","TOT","PC_CHGPY","Q","2016-Q1",-0.546990847,
"RUS","QGDP","TOT","PC_CHGPY","Q","2016-Q2",0.179605456,
"RUS","QGDP","TOT","PC_CHGPY","Q","2016-Q3",0.087276436,
"RUS","QGDP","TOT","PC_CHGPY","Q","2016-Q4",1.158781494,
"RUS","QGDP","TOT","PC_CHGPY","Q","2017-Q1",1.235048586,
"RUS","QGDP","TOT","PC_CHGPY","Q","2017-Q2",1.811007956,
"RUS","QGDP","TOT","PC_CHGPY","Q","2017-Q3",2.366149053,
"RUS","QGDP","TOT","PC_CHGPY","Q","2017-Q4",1.567265757,
"RUS","QGDP","TOT","PC_CHGPY","Q","2018-Q1",2.641142659,
"RUS","QGDP","TOT","PC_CHGPY","Q","2018-Q2",2.318650708,
"RUS","QGDP","TOT","PC_CHGPY","Q","2018-Q3",2.034194444,
"RUS","QGDP","TOT","PC_CHGPY","Q","2018-Q4",2.447905916,
"RUS","QGDP","TOT","PC_CHGPY","Q","2019-Q1",0.633664745,
"RUS","QGDP","TOT","PC_CHGPY","Q","2019-Q2",2.704917944,
"RUS","QGDP","TOT","PC_CHGPY","Q","2019-Q3",1.429821397,
"RUS","QGDP","TOT","PC_CHGPY","Q","2019-Q4",0.283638204,
"RUS","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-0.130395695,
"RUS","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-5.602155968,
"RUS","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-3.334608839,
"SWE","QGDP","TOT","PC_CHGPY","Q","1961-Q1",6.96272897,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1961-Q2",5.916115027,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1961-Q3",5.66656015,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1961-Q4",4.247552433,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1962-Q1",2.550829447,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1962-Q2",3.978822693,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1962-Q3",5.066437582,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1962-Q4",5.40179456,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1963-Q1",4.030531129,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1963-Q2",6.139303137,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1963-Q3",5.52528159,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1963-Q4",5.580868895,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1964-Q1",9.319856317,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1964-Q2",5.864150066,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1964-Q3",6.010911571,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1964-Q4",6.213720119,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1965-Q1",5.688605036,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1965-Q2",4.341760016,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1965-Q3",2.194775346,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1965-Q4",3.124282877,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1966-Q1",2.530094971,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1966-Q2",2.612348835,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1966-Q3",0.088233065,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1966-Q4",3.10840747,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1967-Q1",2.780279262,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1967-Q2",3.810406434,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1967-Q3",4.836197755,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1967-Q4",2.106844941,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1968-Q1",-0.666407256,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1968-Q2",4.441642659,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1968-Q3",6.908329117,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1968-Q4",3.906173779,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1969-Q1",5.22821098,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1969-Q2",2.382584362,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1969-Q3",5.545896747,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1969-Q4",6.883655394,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1970-Q1",8.781951851,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1970-Q2",6.79729883,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1970-Q3",5.853065562,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1970-Q4",5.583959611,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1971-Q1",3.05815547,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1971-Q2",1.06801577,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1971-Q3",-0.005447593,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1971-Q4",-1.441770522,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1972-Q1",0.115212672,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1972-Q2",1.499043691,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1972-Q3",2.517171289,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1972-Q4",5.297122961,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1973-Q1",5.497766282,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1973-Q2",5.335992147,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1973-Q3",3.218574002,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1973-Q4",2.874429106,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1974-Q1",1.651081784,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1974-Q2",3.344256693,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1974-Q3",3.987333879,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1974-Q4",3.982725193,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1975-Q1",5.206673055,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1975-Q2",2.25114989,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1975-Q3",1.749971306,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1975-Q4",1.665345573,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1976-Q1",-0.663092793,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1976-Q2",2.272782084,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1976-Q3",0.800237079,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1976-Q4",-0.931264277,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1977-Q1",-1.30067347,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1977-Q2",-2.034098144,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1977-Q3",-1.359968742,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1977-Q4",-1.487679529,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1978-Q1",2.188154652,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1978-Q2",2.741741366,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1978-Q3",0.479186537,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1978-Q4",2.723852448,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1979-Q1",3.170025801,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1979-Q2",3.218484733,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1979-Q3",5.682722854,"E"
"SWE","QGDP","TOT","PC_CHGPY","Q","1979-Q4",4.099979004,"E"
